age,job,marital,education,default,housing,loan,balance,duration,campaign,previous,term_deposit,date
30,technician,single,secondary,0,1,0,518,21,1,0,0,jun 2
37,blue-collar,married,primary,0,1,0,1720,118,1,0,0,jun 2
35,services,married,secondary,0,1,1,5029,369,2,0,0,jun 2
33,blue-collar,married,secondary,0,1,0,395,122,1,0,0,jun 2
33,blue-collar,married,primary,0,1,0,3868,445,1,0,0,jun 2
31,blue-collar,single,secondary,0,1,1,334,425,2,0,0,jun 2
30,self-employed,single,tertiary,0,1,0,578,142,4,0,0,jun 2
37,technician,married,secondary,0,1,1,410,317,6,0,0,jun 2
35,management,single,tertiary,0,1,0,0,184,1,0,0,jun 2
33,technician,single,secondary,0,1,1,77,354,1,0,0,jun 2
41,blue-collar,married,secondary,0,1,0,114,82,3,0,0,jun 2
46,services,married,secondary,0,1,0,4780,105,3,0,0,jun 2
34,management,single,tertiary,0,1,0,0,83,1,0,0,jun 2
38,blue-collar,married,secondary,0,1,0,502,209,2,0,0,jun 2
41,services,married,secondary,0,1,0,1027,53,2,0,0,jun 2
30,blue-collar,married,secondary,0,1,1,579,381,2,0,0,jun 2
60,self-employed,single,secondary,0,1,0,312,210,2,0,0,jun 2
33,management,divorced,tertiary,0,1,0,166,278,1,0,0,jun 2
55,blue-collar,single,primary,0,1,0,1187,193,2,0,0,jun 2
32,technician,married,secondary,0,1,0,1242,183,3,0,0,jun 2
31,technician,married,tertiary,0,0,0,15,389,1,0,0,jun 2
34,self-employed,single,tertiary,0,1,0,72,69,1,0,0,jun 2
37,blue-collar,married,secondary,0,1,0,489,24,1,0,0,jun 2
35,admin.,married,secondary,0,1,1,1098,143,2,0,0,jun 2
40,technician,married,secondary,1,1,0,34,68,1,0,0,jun 2
32,technician,single,tertiary,0,1,0,257,183,5,0,0,jun 2
60,retired,divorced,tertiary,0,1,0,-79,49,1,0,0,jun 2
31,management,single,tertiary,0,1,1,684,148,2,0,0,jun 2
33,services,married,secondary,0,1,0,109,54,4,0,0,jun 2
37,blue-collar,single,secondary,0,1,0,3561,98,1,0,0,jun 2
56,retired,married,secondary,0,1,0,-1,45,1,0,0,jun 2
29,admin.,single,secondary,0,1,0,2768,121,4,0,0,jun 2
42,blue-collar,married,secondary,0,0,0,-21,377,1,0,0,jun 2
32,technician,divorced,secondary,0,1,0,-399,180,1,0,0,jun 2
61,retired,married,primary,0,1,1,-156,283,5,0,0,jun 2
42,blue-collar,married,secondary,0,1,1,-755,312,1,0,0,jun 2
40,services,married,secondary,0,1,0,-80,147,1,0,0,jun 2
31,technician,single,tertiary,0,1,0,932,169,1,0,0,jun 2
34,blue-collar,married,secondary,0,1,1,-304,178,4,0,0,jun 2
30,admin.,married,secondary,0,1,0,667,154,2,0,0,jun 2
34,self-employed,married,primary,0,1,0,712,326,3,0,0,jun 2
35,blue-collar,married,secondary,0,1,0,1088,362,2,0,0,jun 2
27,services,single,secondary,0,1,1,1,162,3,0,0,jun 2
53,self-employed,married,tertiary,0,1,0,1907,72,3,0,0,jun 2
29,admin.,single,secondary,0,1,0,315,121,4,0,0,jun 2
36,management,single,tertiary,0,1,0,-78,1068,1,0,1,jun 2
26,blue-collar,single,secondary,0,1,0,539,599,2,0,0,jun 2
35,management,married,tertiary,0,1,0,1193,101,2,0,0,jun 2
33,blue-collar,single,secondary,0,1,0,213,163,2,0,0,jun 2
44,admin.,married,secondary,0,1,1,238,306,4,0,0,jun 2
34,blue-collar,divorced,secondary,0,1,0,336,313,2,0,0,jun 2
60,entrepreneur,married,secondary,0,1,0,2525,94,4,0,0,jun 2
32,housemaid,married,tertiary,0,1,0,10,658,2,0,0,jun 2
59,admin.,divorced,secondary,0,1,0,3304,250,2,0,0,jun 2
40,blue-collar,married,primary,0,1,0,98,193,5,0,0,jun 2
34,technician,single,secondary,0,1,0,399,493,3,0,0,jun 2
31,admin.,married,secondary,0,1,0,-581,562,3,0,0,jun 2
52,management,married,secondary,0,1,0,218,490,12,0,0,jun 2
52,admin.,married,secondary,0,1,1,101,140,4,0,0,jun 2
44,technician,married,secondary,0,0,0,0,302,1,0,0,jun 2
39,management,married,tertiary,0,1,0,0,46,2,0,0,jun 2
34,admin.,married,secondary,0,1,0,287,149,8,0,0,jun 2
50,technician,married,secondary,0,1,0,669,88,1,0,0,jun 2
26,services,single,secondary,0,1,0,1050,118,3,0,0,jun 2
35,technician,married,secondary,0,1,0,1707,426,3,0,0,jun 2
35,management,married,tertiary,0,1,0,867,230,3,0,1,jun 2
35,blue-collar,married,secondary,0,1,0,26,277,2,0,0,jun 2
35,blue-collar,single,secondary,0,1,0,-41,169,1,0,0,jun 2
36,blue-collar,divorced,primary,0,1,0,117,123,4,0,0,jun 2
40,management,married,tertiary,0,1,0,1734,169,1,0,0,jun 2
24,blue-collar,single,primary,0,1,0,147,102,2,0,0,jun 2
25,services,single,secondary,0,1,0,229,214,2,0,0,jun 2
30,blue-collar,single,secondary,0,1,0,99,572,4,0,0,jun 2
31,blue-collar,married,secondary,0,0,0,0,147,1,0,0,jun 2
52,blue-collar,married,secondary,0,1,0,185,124,3,0,0,jun 2
34,management,married,tertiary,0,1,0,986,105,11,0,0,jun 2
50,technician,married,secondary,0,1,0,0,171,2,0,0,jun 2
38,blue-collar,single,secondary,0,1,0,577,50,2,0,0,jun 2
34,unemployed,divorced,tertiary,1,1,0,75,31,3,0,0,jun 2
30,technician,single,tertiary,0,0,0,-111,266,2,0,0,jun 2
30,technician,married,secondary,0,1,0,854,163,2,0,0,jun 2
34,services,married,secondary,0,1,0,798,304,2,0,0,jun 2
37,services,married,secondary,0,1,0,580,469,2,0,0,jun 2
54,blue-collar,divorced,primary,0,1,0,2227,45,3,0,0,jun 2
35,blue-collar,married,secondary,0,1,0,4731,249,2,0,0,jun 2
36,technician,divorced,secondary,0,1,0,-435,85,8,0,0,jun 2
26,technician,married,secondary,0,1,0,351,758,3,0,0,jun 2
34,blue-collar,married,secondary,0,1,0,8558,466,2,0,0,jun 2
43,admin.,married,secondary,0,1,0,6220,200,2,0,0,jun 2
52,management,married,tertiary,0,1,0,19797,966,3,0,0,jun 2
35,management,single,tertiary,0,1,0,1632,430,2,0,0,jun 2
30,blue-collar,single,secondary,0,1,0,953,747,2,0,1,jun 2
41,blue-collar,married,secondary,0,1,0,795,147,1,0,0,jun 2
34,technician,single,secondary,1,0,0,264,131,2,0,0,jun 2
43,blue-collar,single,primary,0,1,1,-234,541,1,0,0,jun 2
29,blue-collar,single,secondary,0,1,1,80,281,4,0,0,jun 2
47,management,divorced,secondary,0,1,0,1208,339,7,0,0,jun 2
39,technician,single,secondary,0,1,0,122,158,1,0,0,jun 2
39,blue-collar,married,primary,0,1,0,2715,201,3,0,0,jun 2
48,admin.,married,secondary,0,1,0,749,56,3,0,0,jun 2
31,blue-collar,married,secondary,0,1,0,1529,231,8,0,0,jun 2
57,retired,married,secondary,0,1,0,12917,91,3,0,0,jun 2
50,management,divorced,tertiary,0,1,0,5164,146,4,0,0,jun 2
34,blue-collar,divorced,secondary,0,1,0,1780,187,9,0,0,jun 2
34,services,single,secondary,0,1,0,-96,269,3,0,0,jun 2
36,entrepreneur,married,tertiary,0,0,0,0,87,3,0,0,jun 2
38,management,married,tertiary,0,1,0,-239,221,2,0,0,jun 2
32,technician,married,secondary,0,1,0,381,347,2,0,0,jun 2
53,retired,married,secondary,0,0,1,-686,255,3,0,0,jun 2
46,admin.,single,secondary,0,0,0,13,71,4,0,0,jun 2
30,technician,married,secondary,0,1,0,173,184,3,0,0,jun 2
35,blue-collar,single,secondary,0,1,1,-37,276,2,0,0,jun 2
49,blue-collar,married,primary,0,1,0,1032,41,5,0,0,jun 2
39,admin.,single,secondary,0,1,0,2040,145,2,0,0,jun 2
40,admin.,divorced,secondary,0,1,0,2550,424,2,0,0,jun 2
38,technician,single,secondary,0,1,0,2990,612,2,0,0,jun 2
47,management,married,tertiary,0,0,0,60,282,7,0,0,jun 2
45,blue-collar,divorced,primary,0,1,0,6,159,6,0,0,jun 2
42,blue-collar,married,secondary,0,1,0,443,671,5,0,1,jun 2
41,technician,single,secondary,0,1,0,1680,76,2,0,0,jun 2
46,technician,married,secondary,0,1,1,-59,117,2,0,0,jun 2
48,entrepreneur,married,secondary,0,1,0,2247,60,9,0,0,jun 2
40,admin.,single,secondary,0,1,0,90,252,4,0,0,jun 2
42,technician,single,secondary,1,1,0,-1129,555,5,0,1,jun 2
35,blue-collar,married,secondary,0,1,0,1949,200,3,0,0,jun 2
41,technician,married,secondary,0,0,0,0,157,3,0,0,jun 2
34,management,married,tertiary,0,1,0,1267,87,4,0,0,jun 2
35,services,married,tertiary,0,1,0,0,312,2,0,0,jun 2
45,services,married,secondary,0,1,1,75,222,2,0,0,jun 2
47,technician,married,primary,0,1,1,1375,218,2,0,0,jun 2
44,blue-collar,married,primary,0,1,0,3433,548,8,0,0,jun 2
45,self-employed,married,secondary,0,1,0,976,176,4,0,0,jun 2
30,services,single,secondary,0,1,1,603,335,2,0,0,jun 2
34,technician,married,primary,0,1,1,926,142,2,0,0,jun 2
28,blue-collar,single,primary,0,1,0,8263,267,1,0,0,jun 2
40,services,divorced,primary,0,1,0,1937,86,1,0,0,jun 2
58,self-employed,divorced,tertiary,0,1,1,3,129,4,0,0,jun 2
44,blue-collar,married,primary,0,1,0,417,322,5,0,0,jun 2
35,management,single,tertiary,0,1,0,1273,111,3,0,0,jun 2
35,blue-collar,married,secondary,0,1,0,98,136,1,0,0,jun 2
31,blue-collar,married,secondary,0,1,1,-282,108,1,0,0,jun 2
35,blue-collar,married,primary,0,1,0,456,71,1,0,0,jun 2
38,admin.,married,primary,0,1,0,0,29,32,0,0,jun 2
29,admin.,married,secondary,0,1,0,301,150,5,0,0,jun 2
36,management,single,tertiary,0,1,0,4543,252,5,0,0,jun 2
35,services,single,secondary,0,1,0,257,518,1,0,0,jun 2
32,blue-collar,married,secondary,0,1,0,35,42,1,0,0,jun 2
33,services,single,secondary,0,1,0,245,140,3,0,0,jun 2
33,management,single,tertiary,0,1,0,21096,144,2,0,0,jun 2
28,services,married,secondary,0,0,0,3019,303,2,0,0,jun 2
38,blue-collar,married,primary,0,1,0,-537,171,1,0,0,jun 2
44,blue-collar,divorced,primary,1,1,0,-119,132,5,0,0,jun 2
39,technician,married,secondary,0,1,0,-295,288,1,0,0,jun 2
53,management,married,tertiary,0,1,0,6525,73,3,0,0,jun 2
30,blue-collar,married,secondary,0,1,0,171,230,4,0,0,jun 2
28,blue-collar,married,primary,0,1,0,-511,82,1,0,0,jun 2
26,technician,single,secondary,0,1,1,2610,626,1,0,0,jun 2
48,unemployed,married,primary,0,1,0,1849,345,3,0,0,jun 2
58,retired,married,tertiary,0,1,0,2084,75,5,0,0,jun 2
33,admin.,married,secondary,0,1,0,471,214,2,0,0,jun 2
29,technician,single,tertiary,0,0,0,2998,479,3,0,0,jun 2
45,blue-collar,married,primary,0,1,0,816,80,3,0,0,jun 2
28,management,single,tertiary,0,1,0,6321,204,5,0,0,jun 2
54,self-employed,married,primary,0,1,0,277,360,3,0,0,jun 2
46,technician,divorced,secondary,0,1,0,-205,126,1,0,0,jun 2
29,blue-collar,married,secondary,0,1,0,1492,267,10,0,0,jun 2
59,blue-collar,married,secondary,0,1,1,475,290,1,0,0,jun 2
34,management,married,secondary,0,1,1,1105,136,4,0,0,jun 2
36,blue-collar,married,secondary,0,1,0,63,56,8,0,0,jun 2
33,admin.,single,secondary,0,1,0,0,32,2,0,0,jun 2
32,blue-collar,married,primary,0,1,0,415,777,4,0,1,jun 2
35,blue-collar,married,secondary,0,1,0,53,826,4,0,0,jun 2
45,services,married,secondary,0,1,0,-158,91,1,0,0,jun 2
53,blue-collar,married,secondary,0,1,0,-711,198,1,0,0,jun 2
39,technician,single,tertiary,0,1,0,2617,164,2,0,0,jun 2
38,housemaid,single,secondary,0,1,0,113,98,4,0,0,jun 2
32,blue-collar,single,secondary,0,1,1,-691,53,1,0,0,jun 2
42,technician,married,secondary,0,0,0,-887,349,4,0,0,jun 2
30,blue-collar,married,secondary,0,1,0,194,178,1,0,0,jun 2
31,blue-collar,married,primary,0,0,0,2198,532,2,0,0,jun 2
31,technician,single,secondary,0,1,0,1170,120,2,0,0,jun 2
41,blue-collar,married,primary,0,1,0,1905,164,4,0,0,jun 2
35,services,divorced,secondary,0,1,0,532,375,1,0,0,jun 2
40,blue-collar,married,primary,0,1,0,2635,20,21,0,0,jun 2
49,services,married,secondary,0,1,1,180,392,3,0,0,jun 2
31,technician,single,secondary,0,1,0,4040,213,2,0,0,jun 2
32,blue-collar,married,primary,0,1,0,2,18,1,0,0,jun 2
58,technician,married,secondary,0,0,0,2073,393,3,0,0,jun 2
32,blue-collar,divorced,secondary,0,1,0,0,746,2,0,0,jun 2
42,entrepreneur,married,secondary,0,1,1,-480,351,6,0,0,jun 2
39,housemaid,married,secondary,0,1,0,4136,142,3,0,0,jun 2
36,blue-collar,married,secondary,1,0,0,-2,316,1,0,0,jun 2
42,blue-collar,married,secondary,0,1,1,4,229,8,0,0,jun 2
27,technician,single,secondary,0,1,0,1,261,8,0,0,jun 2
35,management,married,tertiary,0,1,1,2387,289,2,0,0,jun 2
38,blue-collar,married,primary,0,1,0,1495,74,3,0,0,jun 2
31,admin.,single,tertiary,0,1,0,-218,227,15,0,0,jun 2
31,blue-collar,married,secondary,0,1,0,-617,115,2,0,0,jun 2
30,unemployed,single,secondary,0,1,0,500,178,2,0,0,jun 2
33,technician,married,tertiary,0,1,0,2364,154,2,0,0,jun 2
35,services,married,secondary,0,1,1,456,100,4,0,0,jun 2
47,admin.,married,primary,0,1,0,68,754,2,0,0,jun 2
36,management,divorced,tertiary,0,1,0,5195,55,25,0,0,jun 2
34,blue-collar,married,primary,0,1,0,1090,130,2,0,0,jun 2
37,admin.,divorced,secondary,0,1,0,673,509,2,0,0,jun 2
33,admin.,divorced,primary,0,1,0,1416,239,4,0,0,jun 2
35,blue-collar,married,primary,0,0,0,828,468,8,0,0,jun 2
58,retired,married,secondary,0,1,0,1604,358,3,0,0,jun 2
28,admin.,single,tertiary,0,1,0,1540,442,11,0,0,jun 2
36,management,married,tertiary,0,1,0,0,1576,3,0,0,jun 2
41,admin.,married,secondary,0,1,1,-18,83,6,0,0,jun 2
41,admin.,divorced,secondary,0,1,0,-106,134,3,0,0,jun 2
43,management,divorced,tertiary,0,1,1,1,28,8,0,0,jun 2
59,blue-collar,married,secondary,0,1,0,104,92,5,0,0,jun 2
43,blue-collar,married,primary,0,1,0,7343,217,4,0,0,jun 2
50,blue-collar,married,primary,0,1,0,33,134,8,0,0,jun 2
58,admin.,married,secondary,0,1,0,3496,111,4,0,0,jun 2
39,blue-collar,married,primary,0,1,0,592,222,2,0,0,jun 2
55,unemployed,married,secondary,1,1,1,1108,75,4,0,0,jun 2
44,blue-collar,single,secondary,0,1,0,-292,179,7,0,0,jun 2
35,technician,single,secondary,0,1,0,1708,110,3,0,0,jun 2
48,blue-collar,married,primary,0,1,0,235,58,4,0,0,jun 2
31,admin.,single,secondary,0,1,0,2398,16,13,0,0,jun 2
33,technician,single,tertiary,0,0,0,5234,213,3,0,0,jun 2
37,blue-collar,married,secondary,0,1,0,954,402,9,0,0,jun 2
33,student,single,tertiary,0,1,0,3404,312,3,0,0,jun 2
23,blue-collar,single,secondary,0,1,0,27,280,2,0,0,jun 2
33,blue-collar,single,secondary,0,1,0,6285,689,3,0,0,jun 2
49,blue-collar,married,primary,0,1,0,355,253,7,0,0,jun 2
51,entrepreneur,married,secondary,0,1,1,0,184,5,0,0,jun 2
43,blue-collar,married,secondary,0,1,0,4309,43,15,0,0,jun 2
49,management,divorced,tertiary,0,1,0,696,310,3,0,0,jun 2
39,services,divorced,secondary,0,1,0,-718,90,4,0,0,jun 2
38,blue-collar,married,primary,0,1,0,-854,194,4,0,0,jun 2
42,management,married,secondary,0,1,0,12282,984,4,0,0,jun 2
29,management,married,secondary,0,1,0,0,85,4,0,0,jun 2
31,blue-collar,single,secondary,1,1,0,-575,153,9,0,0,jun 2
39,management,married,primary,0,0,0,13,59,4,0,0,jun 2
42,admin.,married,secondary,0,1,0,6445,20,8,0,0,jun 2
40,unemployed,married,secondary,0,1,0,1960,605,6,0,1,jun 2
42,blue-collar,married,secondary,0,0,0,130,180,3,0,0,jun 2
52,technician,married,secondary,0,1,0,930,94,16,0,0,jun 2
28,blue-collar,single,secondary,0,1,0,5149,232,3,0,0,jun 2
29,blue-collar,single,secondary,0,1,0,260,707,14,0,1,jun 2
44,management,divorced,tertiary,1,1,0,-411,432,4,0,1,jun 2
23,services,single,secondary,0,1,0,342,152,6,0,0,jun 3
35,management,married,tertiary,0,1,0,2529,104,7,0,0,jun 3
41,services,married,tertiary,0,1,0,412,154,5,0,0,jun 3
60,technician,divorced,secondary,0,1,0,11615,70,10,0,0,jun 3
37,admin.,divorced,secondary,0,1,0,-165,48,2,0,0,jun 3
36,management,single,tertiary,0,0,0,3139,182,5,0,0,jun 3
31,technician,single,secondary,0,1,1,674,150,3,0,0,jun 3
39,blue-collar,single,primary,0,1,0,-360,209,2,0,0,jun 3
46,services,married,primary,0,1,0,43,86,5,0,0,jun 3
30,entrepreneur,single,secondary,0,1,1,265,67,10,0,0,jun 3
45,admin.,divorced,secondary,0,1,0,-121,197,5,0,0,jun 3
47,services,married,secondary,0,1,0,344,87,1,0,0,jun 3
54,admin.,single,secondary,0,0,0,2423,75,4,0,0,jun 3
51,technician,married,secondary,0,1,0,1186,450,3,0,0,jun 3
31,admin.,married,secondary,0,1,1,7634,216,1,0,0,jun 3
36,management,single,tertiary,0,1,0,0,174,1,0,0,jun 3
31,blue-collar,married,secondary,0,0,0,-446,180,1,0,0,jun 3
39,blue-collar,single,secondary,0,1,0,277,20,8,0,0,jun 3
38,blue-collar,married,secondary,0,1,0,648,179,1,0,0,jun 3
49,admin.,single,secondary,0,1,1,-1193,73,1,0,0,jun 3
58,management,married,tertiary,0,1,0,107,55,1,0,0,jun 3
28,services,married,secondary,0,1,1,468,222,1,0,0,jun 3
43,blue-collar,married,primary,0,1,1,-872,267,1,0,0,jun 3
55,services,married,secondary,0,1,0,1695,69,2,0,0,jun 3
31,technician,married,secondary,0,1,1,-292,186,1,0,0,jun 3
52,blue-collar,divorced,primary,0,1,1,196,63,1,0,0,jun 3
35,technician,single,tertiary,0,0,0,914,166,1,0,0,jun 3
41,admin.,single,secondary,0,1,0,734,332,3,0,0,jun 3
25,admin.,single,secondary,0,1,0,120,542,1,0,0,jun 3
37,management,married,tertiary,0,1,0,1125,301,1,0,0,jun 3
31,technician,single,tertiary,0,1,0,1166,207,1,0,0,jun 3
34,blue-collar,single,secondary,0,1,0,13683,115,3,0,0,jun 3
32,services,married,secondary,1,1,0,-790,159,1,0,0,jun 3
46,technician,married,secondary,0,1,0,231,117,1,0,0,jun 3
30,admin.,single,secondary,0,1,0,3809,159,4,0,0,jun 3
42,management,married,tertiary,0,1,1,255,238,2,0,0,jun 3
33,services,married,secondary,0,1,1,34,161,1,0,0,jun 3
32,technician,single,secondary,0,1,0,1279,1173,3,0,1,jun 3
38,management,married,tertiary,1,1,0,-562,206,1,0,0,jun 3
30,admin.,married,secondary,1,1,0,-938,438,1,0,0,jun 3
29,technician,single,tertiary,0,1,0,2893,250,1,0,0,jun 3
43,blue-collar,married,primary,0,1,0,-120,46,1,0,0,jun 3
41,blue-collar,married,secondary,0,1,0,-256,147,2,0,0,jun 3
30,unemployed,single,secondary,0,1,0,-306,275,1,0,0,jun 3
37,technician,divorced,secondary,0,0,0,1772,202,1,0,0,jun 3
31,unemployed,married,secondary,0,1,1,86,963,2,0,1,jun 3
26,services,single,secondary,0,1,0,92,50,4,0,0,jun 3
25,blue-collar,single,secondary,0,1,0,2096,236,2,0,0,jun 3
51,management,married,tertiary,0,1,0,1355,272,1,0,0,jun 3
30,technician,married,secondary,0,1,0,418,112,1,0,0,jun 3
30,admin.,married,secondary,0,1,0,457,384,5,0,0,jun 3
28,admin.,single,secondary,0,1,0,1323,361,1,0,0,jun 3
27,management,single,tertiary,0,1,0,450,49,1,0,0,jun 3
26,admin.,single,secondary,0,1,0,317,953,1,0,0,jun 3
25,blue-collar,married,primary,1,1,0,-589,233,1,0,0,jun 3
26,technician,single,secondary,0,1,0,3070,409,1,0,0,jun 3
27,blue-collar,single,secondary,0,1,0,446,194,1,0,0,jun 3
29,blue-collar,married,secondary,0,1,0,-475,538,2,0,0,jun 3
21,unemployed,married,secondary,0,1,0,2062,103,1,0,0,jun 3
25,admin.,single,tertiary,0,1,0,407,579,1,0,0,jun 3
44,services,married,secondary,0,1,0,646,183,4,0,0,jun 3
35,admin.,single,secondary,0,1,0,182,117,1,0,0,jun 3
28,blue-collar,married,secondary,0,1,1,0,210,1,0,0,jun 3
42,technician,married,secondary,0,1,0,-129,175,1,0,0,jun 3
29,technician,married,primary,0,1,0,1761,186,1,0,0,jun 3
30,services,married,secondary,0,0,1,227,23,1,0,0,jun 3
43,technician,married,secondary,0,0,0,463,268,1,0,0,jun 3
54,management,single,tertiary,0,1,0,0,68,1,0,0,jun 3
41,blue-collar,single,secondary,0,1,0,948,157,1,0,0,jun 3
36,housemaid,married,primary,0,1,0,191,132,1,0,0,jun 3
42,blue-collar,married,primary,0,1,0,187,43,1,0,0,jun 3
42,services,married,secondary,0,1,0,3689,363,1,0,0,jun 3
36,technician,single,tertiary,0,1,0,743,517,1,0,0,jun 3
52,management,married,tertiary,0,0,0,575,315,1,0,0,jun 3
40,blue-collar,married,secondary,0,1,1,-605,143,1,0,0,jun 3
39,unemployed,married,secondary,0,1,0,0,73,1,0,0,jun 3
49,blue-collar,married,primary,0,1,0,2068,45,1,0,0,jun 3
41,self-employed,married,secondary,0,1,0,2812,447,1,0,0,jun 3
48,technician,divorced,secondary,0,0,0,-154,342,3,0,0,jun 3
50,management,married,tertiary,0,1,1,1854,119,2,0,0,jun 3
44,admin.,divorced,secondary,0,1,0,776,150,1,0,0,jun 3
45,technician,married,secondary,0,1,0,4466,110,1,0,0,jun 3
49,management,divorced,tertiary,0,1,0,9326,166,1,0,0,jun 3
34,admin.,married,secondary,0,1,0,220,65,13,0,0,jun 3
46,blue-collar,married,primary,0,1,0,596,404,13,0,0,jun 3
38,technician,single,secondary,0,1,0,12926,280,1,0,0,jun 3
48,services,married,secondary,0,1,0,2877,157,1,0,0,jun 3
47,blue-collar,married,primary,0,1,0,-127,170,3,0,0,jun 3
58,retired,married,secondary,0,1,0,3909,80,1,0,0,jun 3
45,blue-collar,married,secondary,0,1,1,784,34,1,0,0,jun 3
38,management,married,tertiary,0,1,0,1221,258,1,0,0,jun 3
37,management,single,tertiary,0,0,0,1449,291,1,0,0,jun 3
37,blue-collar,married,primary,0,1,0,1534,126,4,0,0,jun 3
37,self-employed,married,tertiary,0,1,0,1510,88,2,0,0,jun 3
40,self-employed,married,secondary,1,1,1,-754,941,3,0,1,jun 3
23,services,married,secondary,0,1,0,1309,349,2,0,0,jun 3
38,blue-collar,married,secondary,0,1,0,205,170,1,0,0,jun 3
43,entrepreneur,married,secondary,0,1,0,3862,102,1,0,0,jun 3
55,admin.,divorced,secondary,0,1,1,873,131,1,0,0,jun 3
53,blue-collar,married,primary,0,1,0,358,384,1,0,0,jun 3
42,entrepreneur,married,secondary,0,1,0,2869,440,1,0,0,jun 3
48,management,divorced,tertiary,0,1,0,1669,143,1,0,0,jun 3
36,blue-collar,married,secondary,0,0,0,13,284,1,0,0,jun 3
45,retired,married,primary,0,0,0,0,290,1,0,0,jun 3
28,entrepreneur,single,secondary,0,1,0,1734,161,3,0,0,jun 3
37,management,married,tertiary,0,1,0,0,247,13,0,0,jun 3
40,retired,single,secondary,0,1,0,1734,123,4,0,0,jun 3
44,blue-collar,married,secondary,0,1,0,3813,771,1,0,0,jun 3
44,technician,married,secondary,0,1,0,497,103,2,0,0,jun 3
38,services,married,secondary,0,1,0,823,132,5,0,0,jun 3
38,blue-collar,married,secondary,0,1,0,769,235,1,0,0,jun 3
43,entrepreneur,married,secondary,0,0,0,0,1025,7,0,1,jun 3
37,blue-collar,married,secondary,0,0,0,67,45,2,0,0,jun 3
37,blue-collar,married,secondary,1,1,1,-399,21,3,0,0,jun 3
58,services,married,primary,0,1,0,943,243,3,0,0,jun 3
40,self-employed,married,primary,0,1,1,435,131,5,0,0,jun 3
35,blue-collar,married,secondary,0,1,0,412,316,1,0,0,jun 3
26,management,single,tertiary,0,1,1,-630,192,2,0,0,jun 3
