,Impact_Level,Weight,Deceased,Avail_Airbag,Seat_Belt,Front_Impact,Sex,Age,Acc_Year,Veh_Year,Role,Airbag_Deploy,Injury_Severity,Impact_Speed
7777,"[25,39]",0.009523012192250251,No,No,Yes,Yes,F,38,1998-01-01,1987-01-01,Driver,No,1,33.86567304102057
7778,"[25,39]",0.0074871260266475325,No,No,No,Yes,F,35,1998-01-01,1994-01-01,Driver,No,0,28.38031139774597
7779,"[25,39]",0.0008061120820823574,No,No,Yes,No,F,37,1998-01-01,1987-01-01,Driver,No,2,34.700096633447174
7780,"[25,39]",0.0008061120820823574,No,No,Yes,No,F,16,1998-01-01,1987-01-01,Passenger,No,2,30.043542980521806
7781,"[25,39]",0.0008061120820823574,No,No,No,Yes,M,18,1998-01-01,1990-01-01,Driver,No,0,24.309114250575806
7782,"[10,24]",0.00664889110991955,No,No,Yes,Yes,F,20,1998-01-01,1990-01-01,Driver,No,0,22.740624307260607
7783,"[10,24]",0.00664889110991955,No,No,Yes,Yes,F,20,1998-01-01,1990-01-01,Passenger,No,,16.22599824222639
7784,"[10,24]",0.00664889110991955,No,Yes,Yes,Yes,M,74,1998-01-01,1997-01-01,Driver,Yes,1,18.200234502202065
7788,"[25,39]",0.0008074771729574226,No,No,Yes,Yes,M,16,1998-01-01,1992-01-01,Driver,No,0,28.20898159871073
7789,"[25,39]",0.0008074771729574226,No,No,No,Yes,M,16,1998-01-01,1992-01-01,Passenger,No,0,36.4459841949146
7790,"[10,24]",0.0008074771729574226,No,No,Yes,No,F,62,1998-01-01,1991-01-01,Driver,No,3,18.870362803769996
7791,"[10,24]",0.0008074771729574226,No,Yes,Yes,Yes,F,17,1998-01-01,1988-01-01,Driver,Yes,2,20.57162381615609
7792,"[10,24]",0.0008074771729574226,No,No,Yes,Yes,F,18,1998-01-01,1988-01-01,Passenger,No,1,23.454928884537367
7793,"[10,24]",0.0008074771729574226,No,No,Yes,Yes,M,62,1998-01-01,1987-01-01,Driver,No,3,13.852139614050994
7794,"[10,24]",0.0008061120820823574,No,Yes,Yes,Yes,M,35,1998-01-01,1996-01-01,Driver,Yes,2,16.28230550864109
7795,"[10,24]",0.007547552897500407,No,Yes,No,Yes,F,53,1998-01-01,1995-01-01,Driver,No,2,13.627962847831537
7796,"[10,24]",0.008859958178083719,No,No,Yes,No,M,17,1998-01-01,1988-01-01,Driver,No,1,16.63459500273565
7797,"[10,24]",0.008859958178083719,No,No,Yes,No,M,19,1998-01-01,1988-01-01,Passenger,No,1,17.672015166216823
7798,"[25,39]",0.003033577520429769,No,Yes,Yes,No,M,33,1998-01-01,1992-01-01,Driver,Yes,2,39.949000288572
7799,"[25,39]",0.003033577520429769,No,Yes,Yes,Yes,F,19,1998-01-01,1997-01-01,Driver,Yes,0,34.082053196811216
7800,"[25,39]",0.003033577520429769,No,Yes,Yes,Yes,F,17,1998-01-01,1997-01-01,Passenger,Yes,2,28.595667180306215
7801,"[10,24]",0.00849779438464921,No,Yes,Yes,Yes,M,30,1998-01-01,1997-01-01,Driver,No,0,16.779689590687806
7804,"[10,24]",0.04015947026150243,No,Yes,Yes,No,F,42,1998-01-01,1996-01-01,Driver,No,0,15.586404870111584
7805,"[10,24]",0.04015947026150243,No,No,Yes,Yes,M,17,1998-01-01,1992-01-01,Driver,No,0,13.980545942061614
7806,"[1,9]",0.0006925676244848863,No,Yes,Yes,No,M,39,1998-01-01,1996-01-01,Driver,No,3,9.308130752909163
7807,"[1,9]",0.0006925676244848863,No,Yes,Yes,No,F,38,1998-01-01,1996-01-01,Passenger,No,,5.747885755451123
7808,"[10,24]",0.0006925676244848863,No,No,Yes,Yes,F,30,1998-01-01,1990-01-01,Driver,No,3,22.407962794792642
7809,"[25,39]",0.019184607027944056,No,No,No,Yes,F,49,1998-01-01,1989-01-01,Driver,No,2,30.15386381217612
7810,"[40,54]",0.019184607027944056,No,Yes,No,No,M,47,1998-01-01,1996-01-01,Driver,No,2,43.33738298549038
7811,"[10,24]",0.0006925676244848863,No,No,Yes,Yes,F,31,1998-01-01,1991-01-01,Driver,No,1,22.11588089689582
7812,"[10,24]",0.0006925676244848863,No,Yes,Yes,Yes,F,29,1998-01-01,1995-01-01,Driver,Yes,3,24.703586805145704
7813,"[10,24]",0.0009248577087156404,No,Yes,No,Yes,F,24,1998-01-01,1995-01-01,Driver,Yes,3,13.186227458506163
7815,"[10,24]",0.029304716881434933,No,Yes,Yes,Yes,F,26,1998-01-01,1995-01-01,Driver,Yes,0,15.493224586563027
7816,"[10,24]",0.029304716881434933,No,Yes,Yes,No,M,45,1998-01-01,1997-01-01,Driver,No,1,14.027976206166327
7817,"[10,24]",0.029304716881434933,No,Yes,Yes,No,F,43,1998-01-01,1997-01-01,Passenger,No,0,13.353332187293285
7818,"[10,24]",0.1606373453786903,No,Yes,Yes,Yes,F,37,1998-01-01,1997-01-01,Driver,No,0,12.555659039640698
7819,"[10,24]",0.0007917872676951706,No,Yes,No,Yes,M,26,1998-01-01,1995-01-01,Driver,Yes,3,19.073810583448683
7820,"[10,24]",0.0007917872676951706,No,Yes,Yes,Yes,M,25,1998-01-01,1995-01-01,Passenger,Yes,2,17.297032353224505
7821,"[10,24]",0.0012287545852561939,No,Yes,No,Yes,F,31,1998-01-01,1996-01-01,Driver,Yes,2,15.022144599895771
7822,"[10,24]",0.0012287545852561939,No,Yes,No,Yes,F,22,1998-01-01,1996-01-01,Passenger,Yes,3,16.850690426716415
7826,"[25,39]",0.0012287545852561939,No,No,Yes,Yes,M,57,1998-01-01,1990-01-01,Driver,No,2,35.167959190903005
7827,"[10,24]",0.017139787292982055,No,Yes,Yes,Yes,M,60,1998-01-01,1996-01-01,Driver,No,0,14.845994109740374
7828,"[10,24]",0.017139787292982055,No,Yes,Yes,Yes,F,56,1998-01-01,1996-01-01,Passenger,No,0,15.728790890879335
7829,"[10,24]",0.0016192915333825386,No,No,Yes,No,F,53,1998-01-01,1991-01-01,Driver,No,1,27.167422671806413
7830,"[10,24]",1.7279631349495585e-07,No,Yes,Yes,Yes,F,26,1998-01-01,1998-01-01,Driver,Yes,1,16.73768478064834
7831,"[40,54]",1.7279631349495585e-07,No,Yes,Yes,Yes,F,25,1998-01-01,1998-01-01,Driver,Yes,3,46.73149401686375
7832,"[10,24]",1.7279631349495585e-07,No,Yes,Yes,Yes,M,69,1998-01-01,1998-01-01,Driver,Yes,2,23.375002924758483
7833,"[10,24]",1.7279631349495585e-07,No,Yes,Yes,Yes,F,71,1998-01-01,1998-01-01,Passenger,Yes,2,13.196839882093201
7834,"[10,24]",1.7279631349495585e-07,No,Yes,Yes,Yes,M,18,1998-01-01,1998-01-01,Driver,Yes,0,21.40522796804744
7835,"[10,24]",1.7279631349495585e-07,No,Yes,Yes,Yes,M,30,1998-01-01,1998-01-01,Driver,Yes,0,10.602512232476386
7836,"[10,24]",0.003755693314541927,No,No,No,No,F,39,1998-01-01,1991-01-01,Driver,No,3,15.717533339690066
7838,"[25,39]",0.002372787137987014,No,Yes,No,Yes,M,38,1998-01-01,1995-01-01,Driver,Yes,3,25.12614114257377
7840,"[25,39]",0.0038495735516670833,No,Yes,No,Yes,F,29,1998-01-01,1992-01-01,Driver,Yes,2,31.661554934519376
7841,"[25,39]",0.0038495735516670833,No,No,No,Yes,F,17,1998-01-01,1992-01-01,Passenger,No,2,27.76244369237818
7843,"[10,24]",0.013367782006383378,No,No,Yes,Yes,F,32,1998-01-01,1993-01-01,Driver,No,2,15.437997496974688
7844,"[10,24]",0.0023473688002896725,No,No,Yes,No,M,54,1998-01-01,1988-01-01,Driver,No,3,13.328273954405658
7845,"[10,24]",0.0023473688002896725,No,No,Yes,Yes,F,16,1998-01-01,1989-01-01,Driver,No,2,19.491551885266787
7846,"[10,24]",0.0023473688002896725,No,No,Yes,Yes,M,17,1998-01-01,1989-01-01,Passenger,No,0,19.09696698418713
7847,"[10,24]",0.006931534039852268,No,No,Yes,Yes,F,54,1998-01-01,1993-01-01,Driver,No,2,18.610414427677867
7852,"[40,54]",0.003320989628688588,No,No,Yes,Yes,M,44,1998-01-01,1993-01-01,Driver,No,2,48.8515362238154
7853,"[10,24]",0.035023324478270154,No,Yes,Yes,Yes,M,23,1998-01-01,1993-01-01,Driver,Yes,2,16.61011287709747
7854,"[55,inf]",0.002372787137987014,No,Yes,Yes,Yes,M,22,1998-01-01,1995-01-01,Driver,Yes,3,56.990785338686045
7855,"[55,inf]",0.002372787137987014,No,No,Yes,Yes,M,41,1998-01-01,1994-01-01,Driver,No,2,64.21502267212018
7857,"[10,24]",0.004884226037954309,No,No,Yes,Yes,F,51,1998-01-01,1989-01-01,Driver,No,2,18.24166813274236
7859,"[10,24]",0.002722924308026478,No,No,Yes,Yes,F,42,1998-01-01,1989-01-01,Driver,No,3,12.376163660107679
7860,"[10,24]",0.002722924308026478,No,No,Yes,Yes,M,20,1998-01-01,1989-01-01,Passenger,No,3,22.218865251580972
7861,"[10,24]",0.008953233628141254,No,Yes,No,No,F,37,1998-01-01,1995-01-01,Driver,No,2,18.66389016522203
7862,"[10,24]",0.005258502852986959,No,Yes,Yes,Yes,F,38,1998-01-01,1997-01-01,Driver,Yes,,5.236738452089364
7863,"[10,24]",0.0026446821372932135,No,No,No,Yes,M,37,1998-01-01,1987-01-01,Driver,No,2,16.34871959142314
7864,"[10,24]",0.0026446821372932135,No,No,No,Yes,M,22,1998-01-01,1987-01-01,Passenger,No,3,9.16895468958458
7868,"[25,39]",0.0042860570395514795,No,Yes,Yes,No,M,42,1998-01-01,1997-01-01,Driver,No,1,31.056209165885598
7871,"[10,24]",0.009456105459641316,No,No,No,No,F,38,1998-01-01,1987-01-01,Driver,No,3,23.750356715488582
7872,"[55,inf]",0.0024973560003981447,No,Yes,Yes,Yes,M,21,1998-01-01,1997-01-01,Driver,Yes,3,67.80990798379517
7873,"[25,39]",0.0024569043834087177,No,Yes,No,Yes,F,70,1998-01-01,1992-01-01,Driver,Yes,3,30.294734882690395
7874,"[25,39]",0.0024569043834087177,No,No,No,Yes,F,89,1998-01-01,1992-01-01,Passenger,No,3,30.080534525716153
7877,"[1,9]",0.0061028893185181045,No,No,No,Yes,M,25,1998-01-01,1987-01-01,Driver,No,3,6.368974903862567
7878,"[1,9]",0.0061028893185181045,No,No,No,Yes,M,18,1998-01-01,1987-01-01,Passenger,No,3,4.832883264829882
7879,"[1,9]",0.025969748030982287,No,Yes,Yes,Yes,F,24,1998-01-01,1994-01-01,Driver,No,0,2.620386085013256
7880,"[1,9]",0.025969748030982287,No,Yes,Yes,Yes,M,25,1998-01-01,1994-01-01,Passenger,No,0,4.185515106354064
7881,"[25,39]",0.002372787137987014,No,No,No,No,M,19,1998-01-01,1993-01-01,Driver,No,1,30.8003915305361
7882,"[25,39]",0.002372787137987014,No,Yes,Yes,Yes,F,33,1998-01-01,1996-01-01,Driver,Yes,3,32.64533581597773
7883,"[25,39]",0.002372787137987014,No,Yes,Yes,Yes,M,42,1998-01-01,1996-01-01,Passenger,Yes,1,31.81723461910633
7884,"[10,24]",0.002597128591813737,No,Yes,Yes,Yes,M,71,1998-01-01,1997-01-01,Driver,No,0,19.831904181284443
7885,"[10,24]",0.002597128591813737,No,Yes,Yes,Yes,M,30,1998-01-01,1997-01-01,Passenger,No,0,21.011033088338877
7886,"[25,39]",0.0024803874024317365,No,Yes,Yes,Yes,F,74,1998-01-01,1994-01-01,Driver,Yes,3,27.082770232785705
7887,"[25,39]",0.0024803874024317365,No,Yes,Yes,Yes,M,16,1998-01-01,1996-01-01,Driver,Yes,3,28.616529695343157
7888,"[10,24]",0.0023473688002896725,No,No,Yes,No,F,76,1998-01-01,1990-01-01,Driver,No,3,13.531624144290909
7889,"[55,inf]",0.002464732056405662,No,Yes,Yes,Yes,M,25,1998-01-01,1997-01-01,Driver,Yes,0,58.56258044170956
7890,"[55,inf]",0.002464732056405662,No,Yes,No,Yes,F,43,1998-01-01,1997-01-01,Passenger,Yes,3,61.073242848733656
7893,"[40,54]",0.0024684817364115925,No,Yes,Yes,Yes,F,18,1998-01-01,1998-01-01,Driver,Yes,2,46.622080585238606
7894,"[10,24]",0.002069218574455684,No,No,Yes,No,M,17,1998-01-01,1991-01-01,Driver,No,0,15.677374668645161
7895,"[10,24]",0.002069218574455684,No,Yes,Yes,Yes,F,17,1998-01-01,1998-01-01,Driver,No,1,18.42484192815573
7896,"[10,24]",0.002069218574455684,No,Yes,Yes,Yes,F,16,1998-01-01,1998-01-01,Passenger,No,0,9.242334207567076
7897,"[10,24]",1.7279631349495585e-07,No,Yes,No,Yes,M,21,1998-01-01,1998-01-01,Driver,Yes,0,14.973874891777175
7898,"[10,24]",1.7279631349495585e-07,No,Yes,No,Yes,M,26,1998-01-01,1998-01-01,Passenger,Yes,0,17.700482904406666
7902,"[25,39]",0.0012385348565938288,No,No,No,No,M,52,1998-01-01,1987-01-01,Driver,No,3,33.68662395387779
7904,"[10,24]",0.0013033680334228008,No,No,Yes,No,M,65,1998-01-01,1993-01-01,Driver,No,0,14.625892162500362
7905,"[10,24]",0.0013033680334228008,No,No,Yes,No,F,61,1998-01-01,1993-01-01,Passenger,No,0,20.921589922553498
7906,"[10,24]",0.0013033680334228008,No,No,Yes,Yes,F,73,1998-01-01,1989-01-01,Driver,No,3,16.34846501814916
7907,"[55,inf]",0.0011208605671108446,No,Yes,Yes,No,M,21,1998-01-01,1997-01-01,Driver,No,2,65.98733873335559
7908,"[40,54]",0.0011208605671108446,No,Yes,No,Yes,M,47,1998-01-01,1995-01-01,Driver,Yes,2,45.66111650970736
7909,"[40,54]",0.0011208605671108446,No,Yes,Yes,Yes,F,47,1998-01-01,1995-01-01,Passenger,Yes,3,38.46477556060745
7910,"[25,39]",0.0011208605671108446,No,Yes,Yes,No,F,73,1998-01-01,1995-01-01,Driver,No,3,36.54672818676474
7911,"[25,39]",0.0011208605671108446,No,Yes,Yes,Yes,F,16,1998-01-01,1993-01-01,Driver,Yes,1,35.203748123307435
7912,"[25,39]",0.0011208605671108446,No,No,Yes,Yes,M,18,1998-01-01,1993-01-01,Passenger,No,0,29.200206042075195
7913,"[10,24]",0.000983245583048869,No,Yes,Yes,Yes,F,18,1998-01-01,1991-01-01,Driver,Yes,0,13.955252139573858
7914,"[10,24]",0.000983245583048869,No,No,No,Yes,F,18,1998-01-01,1991-01-01,Passenger,No,3,24.14869831204558
7915,"[10,24]",0.000983245583048869,No,Yes,Yes,No,M,18,1998-01-01,1995-01-01,Driver,Yes,2,14.99825971486062
7916,"[10,24]",0.12538290583077044,No,No,Yes,Yes,M,38,1998-01-01,1991-01-01,Driver,No,0,11.90718500594101
7917,"[10,24]",0.000983245583048869,No,Yes,Yes,No,M,65,1998-01-01,1998-01-01,Driver,No,3,15.784138574767688
7918,"[10,24]",0.002327082513075323,No,Yes,Yes,No,F,41,1998-01-01,1997-01-01,Driver,No,3,16.86355392162589
7921,"[10,24]",0.0009727050079198832,No,No,Yes,No,M,34,1998-01-01,1987-01-01,Driver,No,0,17.815255329296352
7922,"[25,39]",0.010257050931920177,No,No,Yes,Yes,F,63,1998-01-01,1992-01-01,Driver,No,3,38.189686473295225
7923,"[25,39]",0.010257050931920177,No,No,No,Yes,F,62,1998-01-01,1992-01-01,Passenger,No,3,30.650435108464666
7924,"[10,24]",0.0015043647052838671,No,Yes,Yes,No,M,37,1998-01-01,1997-01-01,Driver,No,2,21.82572900553091
7925,"[10,24]",0.0015043647052838671,No,Yes,Yes,No,F,30,1998-01-01,1997-01-01,Passenger,No,0,22.746715426590605
7926,"[10,24]",0.0015043647052838671,No,No,Yes,Yes,M,26,1998-01-01,1988-01-01,Driver,No,2,17.345449171199004
7927,"[10,24]",0.0015043647052838671,No,No,No,Yes,M,34,1998-01-01,1988-01-01,Passenger,No,3,14.749173512856169
7928,"[10,24]",0.015864135788220417,No,No,Yes,No,F,18,1998-01-01,1988-01-01,Driver,No,3,20.117018588414606
7929,"[10,24]",0.0012579744418620112,No,No,Yes,No,F,72,1998-01-01,1990-01-01,Driver,No,3,15.253625292001608
7930,"[10,24]",0.0012579744418620112,No,Yes,Yes,Yes,F,68,1998-01-01,1994-01-01,Driver,Yes,2,19.344220499478173
7931,"[10,24]",0.0012579744418620112,No,No,Yes,Yes,M,75,1998-01-01,1994-01-01,Passenger,No,2,17.16184724137796
7932,"[10,24]",0.0024618290783458992,No,Yes,Yes,No,M,82,1998-01-01,1990-01-01,Driver,No,2,16.178202030956598
7933,"[10,24]",0.0024618290783458992,No,Yes,Yes,No,F,83,1998-01-01,1990-01-01,Passenger,No,2,20.918451542274227
7934,"[1,9]",0.0024618290783458992,No,No,No,Yes,F,30,1998-01-01,1994-01-01,Driver,No,2,6.953864981496373
7935,"[25,39]",0.0013473274155717978,No,Yes,Yes,Yes,M,60,1998-01-01,1997-01-01,Driver,Yes,2,24.570401047587794
7936,"[25,39]",0.0013473274155717978,No,Yes,Yes,Yes,F,71,1998-01-01,1997-01-01,Passenger,Yes,3,32.14139808532497
7937,"[25,39]",0.0037150689012428665,No,Yes,Yes,Yes,M,21,1998-01-01,1997-01-01,Driver,Yes,2,39.06999857551645
7938,"[10,24]",0.0037150689012428665,No,No,No,Yes,M,29,1998-01-01,1992-01-01,Driver,No,2,19.025012695594096
7939,"[10,24]",0.0037150689012428665,No,No,No,Yes,M,26,1998-01-01,1992-01-01,Passenger,No,2,19.409341177151042
7941,"[10,24]",0.003692639939744012,No,No,Yes,Yes,M,73,1998-01-01,1988-01-01,Driver,No,0,15.506257510311807
7942,"[10,24]",0.003692639939744012,No,No,Yes,Yes,F,71,1998-01-01,1988-01-01,Passenger,No,0,13.48510221436243
7943,"[55,inf]",0.0010189280217846118,No,No,No,Yes,M,24,1998-01-01,1994-01-01,Driver,No,3,65.27814449542821
7944,"[55,inf]",0.0010189280217846118,Yes,No,No,No,F,74,1998-01-01,1989-01-01,Driver,No,4,61.536583989278135
7945,"[10,24]",0.000983245583048869,No,Yes,Yes,No,F,69,1998-01-01,1996-01-01,Driver,No,3,19.98714429875848
7947,"[40,54]",0.001490938431713207,Yes,Yes,No,Yes,M,18,1998-01-01,1995-01-01,Driver,No,4,41.508224054265355
7949,"[40,54]",0.000983245583048869,No,Yes,Yes,No,M,39,1998-01-01,1998-01-01,Driver,No,3,52.834239775014815
7950,"[40,54]",0.000983245583048869,No,Yes,Yes,No,M,32,1998-01-01,1998-01-01,Passenger,No,3,46.71159820013505
7951,"[25,39]",0.011487861793350476,No,Yes,Yes,Yes,F,31,1998-01-01,1993-01-01,Driver,Yes,3,35.1497281452058
7954,"[10,24]",0.012105383978818393,No,Yes,Yes,No,F,40,1998-01-01,1998-01-01,Driver,No,0,19.01555724274102
7955,"[25,39]",0.000983245583048869,No,Yes,No,Yes,M,42,1998-01-01,1997-01-01,Driver,Yes,3,32.02298385080227
7957,"[25,39]",0.0010086293614939396,No,Yes,Yes,Yes,M,52,1998-01-01,1997-01-01,Driver,Yes,2,28.60843930754573
7960,"[25,39]",0.0015393732383911216,No,Yes,Yes,No,M,24,1998-01-01,1995-01-01,Driver,Yes,3,30.58064919355706
7961,"[25,39]",0.0015393732383911216,No,Yes,Yes,Yes,F,22,1998-01-01,1995-01-01,Driver,Yes,2,37.33026163085187
7962,"[25,39]",0.0015393732383911216,No,Yes,Yes,Yes,F,22,1998-01-01,1995-01-01,Passenger,Yes,2,25.046361868157785
7963,"[10,24]",0.0009727050079198832,No,No,Yes,Yes,F,49,1998-01-01,1989-01-01,Driver,No,2,17.351342830096698
7965,"[40,54]",0.0009727050079198832,No,No,Yes,Yes,F,24,1998-01-01,1987-01-01,Driver,No,2,39.70623418574314
7966,"[1,9]",0.0008574498668200351,No,Yes,Yes,Yes,M,77,1998-01-01,1994-01-01,Driver,No,3,5.2020370880486455
7967,"[10,24]",0.0008574498668200351,No,Yes,Yes,Yes,F,19,1998-01-01,1995-01-01,Driver,No,3,12.479665671519657
7968,"[10,24]",0.0008574498668200351,No,Yes,Yes,Yes,M,20,1998-01-01,1995-01-01,Passenger,No,3,14.046447310305481
7969,"[10,24]",0.003143545094338989,No,Yes,Yes,No,F,16,1998-01-01,1996-01-01,Driver,Yes,2,16.537747878716164
7970,"[10,24]",0.003143545094338989,No,Yes,Yes,Yes,F,34,1998-01-01,1991-01-01,Driver,Yes,2,13.729350558996465
7971,"[10,24]",0.010530552936947801,No,No,Yes,Yes,M,39,1998-01-01,1992-01-01,Driver,No,0,17.275653729602684
7972,"[10,24]",0.010530552936947801,No,No,Yes,Yes,M,46,1998-01-01,1992-01-01,Passenger,No,0,11.179227883204105
7974,"[25,39]",0.0016739124480837015,No,Yes,Yes,No,M,64,1998-01-01,1996-01-01,Driver,No,3,33.03834522435678
7975,"[25,39]",0.0016739124480837015,No,Yes,No,No,F,64,1998-01-01,1996-01-01,Passenger,No,3,37.69330512985553
7978,"[10,24]",0.0036569056621137703,No,Yes,Yes,Yes,M,73,1998-01-01,1994-01-01,Driver,Yes,2,14.71710653376626
7979,"[10,24]",0.0036569056621137703,No,No,Yes,Yes,F,28,1998-01-01,1991-01-01,Driver,No,3,20.61402973404939
7980,"[10,24]",0.0009727050079198832,No,No,Yes,Yes,F,18,1998-01-01,1989-01-01,Driver,No,0,13.57761469130222
7983,"[25,39]",0.002286717294256805,No,Yes,Yes,Yes,F,24,1998-01-01,1997-01-01,Driver,Yes,1,36.500995401623015
7984,"[10,24]",0.002286717294256805,No,Yes,Yes,Yes,M,28,1998-01-01,1996-01-01,Driver,Yes,1,18.574675490514977
7985,"[40,54]",0.004102892947253263,No,Yes,Yes,Yes,F,18,1998-01-01,1995-01-01,Driver,Yes,3,44.5006639372913
7986,"[40,54]",0.004102892947253263,No,Yes,No,Yes,M,16,1998-01-01,1995-01-01,Passenger,Yes,0,53.081261391664604
7987,"[25,39]",0.004102892947253263,No,No,No,Yes,F,31,1998-01-01,1992-01-01,Driver,No,3,35.53467402680069
7988,"[25,39]",0.032354468136880185,No,No,Yes,No,F,28,1998-01-01,1991-01-01,Driver,No,0,32.73514776570062
7989,"[25,39]",7.589214088669493e-05,No,Yes,No,Yes,M,60,1998-01-01,1996-01-01,Driver,Yes,3,35.31624016985258
7992,"[25,39]",8.85408310338337e-05,No,No,Yes,Yes,M,20,1998-01-01,1990-01-01,Driver,No,3,32.75439348197622
7993,"[25,39]",8.85408310338337e-05,No,No,Yes,Yes,M,18,1998-01-01,1990-01-01,Passenger,No,2,40.11518370273289
7994,"[25,39]",8.85408310338337e-05,No,Yes,Yes,Yes,M,33,1998-01-01,1998-01-01,Driver,Yes,1,34.12352551321413
7995,"[25,39]",8.85408310338337e-05,No,Yes,Yes,Yes,F,31,1998-01-01,1998-01-01,Passenger,Yes,1,28.095310259271688
7996,"[25,39]",6.386551746751037e-05,No,Yes,Yes,Yes,M,29,1998-01-01,1997-01-01,Driver,Yes,3,31.794220781340808
7997,"[10,24]",6.386551746751037e-05,No,Yes,No,No,M,34,1998-01-01,1991-01-01,Driver,No,1,13.693582356666742
7998,"[25,39]",6.68030547971459e-05,No,No,Yes,Yes,M,20,1998-01-01,1989-01-01,Driver,No,1,31.535706377053895
7999,"[25,39]",6.68030547971459e-05,No,No,No,Yes,M,20,1998-01-01,1989-01-01,Passenger,No,0,32.76952594221866
8000,"[25,39]",6.68030547971459e-05,No,No,Yes,No,M,24,1998-01-01,1987-01-01,Driver,No,3,32.78651427538873
8002,"[40,54]",3.112061606039729e-05,No,Yes,Yes,No,M,38,1998-01-01,1997-01-01,Driver,Yes,2,42.39628463169125
8003,"[40,54]",3.112061606039729e-05,No,Yes,Yes,No,F,47,1998-01-01,1997-01-01,Passenger,Yes,3,42.69896780883384
8004,"[40,54]",0.0006757199839175187,No,Yes,No,Yes,M,21,1998-01-01,1995-01-01,Driver,Yes,2,41.297411412268474
8006,"[25,39]",0.0006757199839175187,No,Yes,Yes,Yes,F,76,1998-01-01,1994-01-01,Driver,Yes,1,37.462806758994404
8010,"[10,24]",0.00015283833928564472,No,Yes,Yes,Yes,F,45,1998-01-01,1997-01-01,Driver,Yes,1,18.877196334316846
8011,"[25,39]",0.00015283833928564472,No,No,Yes,Yes,F,25,1998-01-01,1992-01-01,Driver,No,3,31.4930341299108
8012,"[10,24]",0.0007272132853386937,No,Yes,Yes,No,F,52,1998-01-01,1996-01-01,Driver,No,2,21.86138999912795
8013,"[10,24]",0.001114864535031411,No,No,Yes,Yes,M,25,1998-01-01,1988-01-01,Driver,No,1,13.111859877124726
8014,"[10,24]",0.001114864535031411,No,No,Yes,Yes,F,19,1998-01-01,1988-01-01,Passenger,No,2,14.337023498325957
8016,"[25,39]",0.001114864535031411,No,Yes,Yes,Yes,F,37,1998-01-01,1992-01-01,Driver,Yes,2,34.07856197515791
8017,"[10,24]",0.0015976228756750348,No,Yes,Yes,Yes,F,17,1998-01-01,1995-01-01,Driver,Yes,0,13.1514219679487
8018,"[10,24]",0.0015976228756750348,No,Yes,Yes,Yes,F,16,1998-01-01,1995-01-01,Passenger,Yes,0,18.721630300436676
8020,"[55,inf]",5.227088483196263e-05,No,No,Yes,No,M,16,1998-01-01,1988-01-01,Driver,No,3,64.39013555403187
8021,"[55,inf]",5.227088483196263e-05,Yes,No,Yes,No,M,16,1998-01-01,1988-01-01,Passenger,No,4,56.49492790802874
8022,"[10,24]",0.0007857912356157368,No,Yes,Yes,Yes,M,44,1998-01-01,1993-01-01,Driver,Yes,2,11.557131226313157
8023,"[40,54]",0.0012046667791494612,No,No,Yes,Yes,M,25,1998-01-01,1987-01-01,Driver,No,1,44.64930560665469
8024,"[10,24]",0.0017263215699636317,No,No,Yes,No,M,28,1998-01-01,1995-01-01,Driver,No,0,14.377607090079948
8025,"[10,24]",0.006014020174501038,No,No,Yes,No,M,33,1998-01-01,1993-01-01,Driver,No,0,15.900177719779155
8026,"[10,24]",0.006014020174501038,No,No,Yes,No,F,47,1998-01-01,1993-01-01,Passenger,No,2,15.723752609671187
8027,"[10,24]",0.006014020174501038,No,Yes,Yes,Yes,F,20,1998-01-01,1994-01-01,Driver,No,1,19.564286861498555
8028,"[25,39]",6.68030547971459e-05,No,No,Yes,Yes,M,19,1998-01-01,1988-01-01,Driver,No,3,31.399660511095068
8029,"[25,39]",6.68030547971459e-05,No,No,Yes,Yes,M,20,1998-01-01,1988-01-01,Passenger,No,3,35.778147007668764
8030,"[55,inf]",6.68030547971459e-05,No,Yes,Yes,Yes,F,31,1998-01-01,1992-01-01,Driver,Yes,3,62.118078210158245
8035,"[10,24]",6.386551746751037e-05,No,Yes,Yes,Yes,M,63,1998-01-01,1995-01-01,Driver,Yes,2,17.050490303617945
8036,"[10,24]",6.386551746751037e-05,No,No,Yes,Yes,F,62,1998-01-01,1995-01-01,Passenger,No,3,23.2802157840961
8040,"[55,inf]",5.227088483196263e-05,Yes,Yes,No,Yes,M,23,1998-01-01,1998-01-01,Driver,Yes,4,63.28959300832272
8041,"[55,inf]",5.227088483196263e-05,Yes,Yes,No,Yes,F,27,1998-01-01,1998-01-01,Passenger,Yes,4,62.61612444750647
8042,"[25,39]",5.227088483196263e-05,No,No,Yes,Yes,M,30,1998-01-01,1990-01-01,Driver,No,2,29.25186334288527
8045,"[25,39]",6.68030547971459e-05,No,No,Yes,Yes,M,59,1998-01-01,1993-01-01,Driver,No,3,30.77076577223037
